param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,mean_test_score,std_test_score,mean_train_score,std_train_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
gini,7,log2,4,2,random,0.7463884430176565,0.4350778495250419,0.759634689527388,0.007205411114841926,845,0.004225725155580866,0.0017594271340395937,0.0029194680301182535,0.0007368708248500849
gini,15,sqrt,4,2,best,0.7463884430176565,0.4350778495250419,0.8432024278333756,0.008381277327750363,845,0.004587911296617927,0.0014954343690799221,0.0030239175640369496,0.0011166606322508953
gini,7,sqrt,4,2,random,0.7463884430176565,0.4350778495250419,0.759634689527388,0.007205411114841926,845,0.004117499193831393,0.0010808604493264642,0.0030462217560549227,0.001085043817596088
entropy,7,sqrt,4,5,random,0.7463884430176565,0.4350778495250419,0.759634689527388,0.007205411114841926,845,0.004327092851911273,0.0012069816934956058,0.003233139243210108,0.0013279461565905246
entropy,7,sqrt,4,2,random,0.7463884430176565,0.4350778495250419,0.759634689527388,0.007205411114841926,845,0.0042398726002553875,0.001579437030522351,0.0030856587913598906,0.0008504660829494324
entropy,7,log2,4,5,random,0.7463884430176565,0.4350778495250419,0.759634689527388,0.007205411114841926,845,0.004272601003631543,0.001412617266573584,0.0030656163229414203,0.0009185841727185613
entropy,7,log2,4,2,random,0.7463884430176565,0.4350778495250419,0.759634689527388,0.007205411114841926,845,0.004204121294220608,0.0008598847377076707,0.003158461033436881,0.0013888017347568828
entropy,15,sqrt,8,20,best,0.7463884430176565,0.4350778495250419,0.7855284821396316,0.0049725255715854875,845,0.004576011415852016,0.0016515362445035679,0.0030558373342547715,0.0010305006331908742
gini,,log2,4,5,best,0.7463884430176565,0.4350778495250419,0.8433237162779416,0.0084190843712369,845,0.004368620163747625,0.0013233329634800726,0.002849739971742584,0.0007291909401189783
gini,7,sqrt,4,5,random,0.7463884430176565,0.4350778495250419,0.759634689527388,0.007205411114841926,845,0.004251340801796216,0.0018614355407769428,0.003122145253238096,0.001663896238882491
gini,,sqrt,4,5,best,0.7463884430176565,0.4350778495250419,0.8433237162779416,0.0084190843712369,845,0.004459592350795984,0.0012294564822593068,0.003111955633515531,0.0014889511933933214
gini,,log2,4,2,best,0.7463884430176565,0.4350778495250419,0.8433237162779416,0.0084190843712369,845,0.004329666088710436,0.0014865242706474718,0.0028164413537871973,0.0009634377968531213
gini,,sqrt,4,2,best,0.7463884430176565,0.4350778495250419,0.8433237162779416,0.0084190843712369,845,0.004465507274646055,0.0014563206519706124,0.003040597297215347,0.0007048166976227777
entropy,10,sqrt,2,2,best,0.7447833065810594,0.43598295014741467,0.8555583655478882,0.00813697108290432,869,0.004790175975230112,0.001303797003795573,0.0030506357526702637,0.0009626381733398318
entropy,10,log2,2,2,best,0.7447833065810594,0.43598295014741467,0.8555583655478882,0.00813697108290432,869,0.004676466003466954,0.00104024031729894,0.003081333197139048,0.0009258779489303296
entropy,5,log2,8,10,best,0.7431781701444623,0.436880278297374,0.7654926633394062,0.002252943719925234,871,0.004386994467501081,0.0012369630957831594,0.0030311401544757676,0.0006485673740943457
entropy,5,sqrt,8,2,best,0.7431781701444623,0.436880278297374,0.7654926633394062,0.002252943719925234,871,0.004434829730283391,0.001221695538313305,0.003194165268066798,0.0016382765466511414
entropy,10,sqrt,1,2,best,0.7431781701444623,0.436880278297374,0.9352939051266304,0.010336428512103228,871,0.0048800406448339766,0.0008690279411685586,0.0030705657089502817,0.0009119458259832327
entropy,10,log2,1,2,best,0.7431781701444623,0.436880278297374,0.9352939051266304,0.010336428512103228,871,0.00500637111082123,0.0013132072135667,0.0030876208652845356,0.0008219825688182637
entropy,5,log2,8,5,best,0.7431781701444623,0.436880278297374,0.7654926633394062,0.002252943719925234,871,0.004420701037631945,0.0013166832931186736,0.0031777185957466234,0.001375560487652489
entropy,5,sqrt,8,5,best,0.7431781701444623,0.436880278297374,0.7654926633394062,0.002252943719925234,871,0.004362304176220351,0.0011815900748339597,0.0030607484508287847,0.0012571363164986546
entropy,5,log2,8,2,best,0.7431781701444623,0.436880278297374,0.7654926633394062,0.002252943719925234,871,0.004431347977100941,0.0010920483706737098,0.0032475289334072156,0.001960873992441607
entropy,5,sqrt,8,10,best,0.7431781701444623,0.436880278297374,0.7654926633394062,0.002252943719925234,871,0.0044773436281501195,0.0015640779326345571,0.0030648761920714644,0.0009343642901409277
entropy,7,sqrt,4,20,best,0.7415730337078652,0.4377698817702957,0.7865865302730797,0.0083260618452315,879,0.004529144369771354,0.001364010197787261,0.003052297028837005,0.0009512567693627318
entropy,7,log2,4,20,best,0.7415730337078652,0.4377698817702957,0.7865865302730797,0.0083260618452315,879,0.0044271823491177625,0.001290701014801415,0.003050025355184442,0.000928600130572219
entropy,7,log2,2,10,best,0.7415730337078652,0.4377698817702957,0.8003876069015705,0.011600794319342926,879,0.004466066008394832,0.000986642737963669,0.003078382241017937,0.0007594680509532474
entropy,7,sqrt,2,10,best,0.7415730337078652,0.4377698817702957,0.8003876069015705,0.011600794319342926,879,0.004564003232585484,0.0012836295091780594,0.0030443186170599434,0.0009376945473999115
gini,7,sqrt,1,2,best,0.7415730337078652,0.4377698817702957,0.8302142418439972,0.008402386344353613,879,0.004510377804310709,0.0017176738659211027,0.0029650411866067117,0.001074254817140632
gini,7,log2,1,2,best,0.7415730337078652,0.4377698817702957,0.8302142418439972,0.008402386344353613,879,0.004424284204816741,0.0009648753420225408,0.0029836826110154055,0.0008026568393691095
gini,5,sqrt,8,20,best,0.7399678972712681,0.43865180756404754,0.7477458413547144,0.008260054088979932,885,0.0041529596521613305,0.0012178368201582839,0.002993177640495484,0.0016292191890942517
gini,5,log2,8,20,best,0.7399678972712681,0.43865180756404754,0.7477458413547144,0.008260054088979932,885,0.004257952612054865,0.0010919700478497793,0.0030351814067956914,0.0010204609689327174
gini,7,log2,1,5,best,0.7383627608346709,0.43952610189529523,0.8088003798650859,0.012241738301238748,887,0.004436492154533178,0.0012035401021503929,0.00294888038696485,0.000581046082304558
gini,7,sqrt,1,5,best,0.7383627608346709,0.43952610189529523,0.8088003798650859,0.012241738301238748,887,0.004349851684815237,0.0008935217671787846,0.0030165981519279664,0.0010110202596319623
entropy,15,log2,1,2,best,0.7367576243980738,0.4403928102153583,0.980454496188446,0.004320196712879583,889,0.005107885379087102,0.0012226800118243961,0.0030902928372256062,0.0010576377712089077
entropy,15,sqrt,1,2,best,0.7367576243980738,0.4403928102153583,0.980454496188446,0.004320196712879583,889,0.005099914238502662,0.0011448233309040946,0.0031290391092315723,0.0012134471927276339
gini,,sqrt,4,20,best,0.7351524879614767,0.4412519772256296,0.7946793081913571,0.01371902492637021,891,0.004660693638588797,0.0017875314094077035,0.00314240815360129,0.0011829230052363244
gini,7,sqrt,2,2,best,0.7351524879614767,0.4412519772256296,0.7954354255159919,0.013108615389381132,891,0.004419684218748041,0.0011938263821723214,0.0030305852476704754,0.0011760539477845549
gini,,log2,4,20,best,0.7351524879614767,0.4412519772256296,0.7946793081913571,0.01371902492637021,891,0.004247534906500606,0.0014095904959408388,0.0028751217917110145,0.0008609935055362496
gini,10,log2,4,10,best,0.7351524879614767,0.4412519772256296,0.8211976072628552,0.010054679029581228,891,0.004387061821706413,0.0007274576166382078,0.0031058937550356453,0.0014462932606453297
gini,7,log2,2,2,best,0.7351524879614767,0.4412519772256296,0.7954354255159919,0.013108615389381132,891,0.004417093760703195,0.0013620494206315976,0.0029979846642067113,0.0010871818311216442
gini,10,sqrt,4,10,best,0.7351524879614767,0.4412519772256296,0.8211976072628552,0.010054679029581228,891,0.0045371254604088555,0.0015947192548713155,0.0030864624494916938,0.0014542391114432335
gini,15,sqrt,4,20,best,0.7351524879614767,0.4412519772256296,0.7962637997863259,0.013902887849961017,891,0.00467090889883271,0.002008827090939209,0.003264163125958144,0.0016142182844965526
gini,15,log2,4,20,best,0.7351524879614767,0.4412519772256296,0.7962637997863259,0.013902887849961017,891,0.0045318760420307875,0.0017898242891909205,0.0031585303011139555,0.0014420847618277673
gini,7,sqrt,2,5,best,0.7335473515248796,0.44210364689257464,0.7934922297977323,0.014711871155070487,899,0.004462717432845653,0.0008631719297790249,0.0031694099187468258,0.001328871248178909
gini,7,sqrt,4,20,best,0.7335473515248796,0.44210364689257464,0.7957786460080617,0.01540097185917116,899,0.004408179278549758,0.0017640230951519234,0.0029968614562939297,0.0007291881972640592
gini,7,log2,2,5,best,0.7335473515248796,0.44210364689257464,0.7934922297977323,0.014711871155070487,899,0.0044730073184875195,0.0017147640761561334,0.002991184185634264,0.0009708184572650172
gini,7,log2,4,20,best,0.7335473515248796,0.44210364689257464,0.7957786460080617,0.01540097185917116,899,0.004360835395310893,0.0009637298499796411,0.0031039890852632723,0.0011310074247465561
gini,10,sqrt,1,20,random,0.7335473515248796,0.44210364689257464,0.8162041361940202,0.003346809164487858,899,0.004289454480044149,0.0018142813498766327,0.003004354228942773,0.0009259329479794257
gini,10,log2,1,20,random,0.7335473515248796,0.44210364689257464,0.8162041361940202,0.003346809164487858,899,0.004161570657696426,0.0010076459178438605,0.003106209095178791,0.0015428819450775668
gini,10,sqrt,2,5,best,0.7319422150882825,0.44294786246232287,0.8618937513225603,0.007052146715710371,905,0.004683945381813601,0.0014468813763152144,0.00309685795877374,0.0014032005981738538
gini,7,log2,4,5,best,0.7319422150882825,0.44294786246232287,0.8099410073650473,0.012417581569324798,905,0.004396021461792972,0.001376414777550023,0.0030160045929934778,0.0009393114329488307
gini,7,log2,4,2,best,0.7319422150882825,0.44294786246232287,0.8099410073650473,0.012417581569324798,905,0.004335159666082832,0.00118083077366684,0.0030579249319257168,0.0012906937617595713
gini,10,log2,2,5,best,0.7319422150882825,0.44294786246232287,0.8618937513225603,0.007052146715710371,905,0.004571077720311442,0.0012537299507893833,0.002981993015466877,0.0007783499244164448
entropy,7,log2,4,10,random,0.7319422150882825,0.44294786246232287,0.7423162480064824,0.009043246299937508,905,0.004242944870484966,0.001258629956674437,0.0030321458752235668,0.0007069637931439944
gini,7,sqrt,4,5,best,0.7319422150882825,0.44294786246232287,0.8099410073650473,0.012417581569324798,905,0.004500376470207594,0.0014829363510634084,0.0032390840172193598,0.0016731932473023864
gini,7,sqrt,4,2,best,0.7319422150882825,0.44294786246232287,0.8099410073650473,0.012417581569324798,905,0.004385479763269807,0.0012273349821139464,0.0030262933305522984,0.0011235140159998602
entropy,7,sqrt,4,10,random,0.7319422150882825,0.44294786246232287,0.7423162480064824,0.009043246299937508,905,0.00426011062548593,0.0015841265060992425,0.0031314925626996625,0.0013823431037945707
gini,5,log2,2,5,best,0.7303370786516854,0.44378466647486514,0.7691184136503694,0.00618435239546918,913,0.004160796849723804,0.0011315146142185826,0.0029547516836591937,0.0009603721644689194
gini,5,sqrt,2,2,best,0.7303370786516854,0.44378466647486514,0.7691545421232187,0.006331769267251326,913,0.004115031963366758,0.0010408698274230594,0.00292802086611238,0.0008813289100962643
entropy,5,sqrt,1,5,best,0.7303370786516854,0.44378466647486514,0.7643933255227017,0.005682259437935659,913,0.004334618918968434,0.0009334368266920067,0.003111421009510708,0.001461209522798056
entropy,5,sqrt,1,2,best,0.7303370786516854,0.44378466647486514,0.7643933255227017,0.005682259437935659,913,0.004442958923633753,0.001701862316022985,0.003117895815192601,0.0010744545414476659
entropy,10,log2,1,20,random,0.7303370786516854,0.44378466647486514,0.815824787229101,0.00251431213615252,913,0.004275659114170227,0.0010012626362484755,0.0030537470577233867,0.0008124698125805746
entropy,5,log2,2,5,best,0.7303370786516854,0.44378466647486514,0.764210102553251,0.0053355146851495824,913,0.00428336083793334,0.00076421202528631,0.0030473319523598563,0.0006626670780470601
gini,7,sqrt,4,10,best,0.7303370786516854,0.44378466647486514,0.8158196260186937,0.007941612834150394,913,0.004368043060670121,0.0009698514514029821,0.002995155022194068,0.0009985578697421428
gini,5,log2,2,2,best,0.7303370786516854,0.44378466647486514,0.7691545421232187,0.006331769267251326,913,0.004226859844324103,0.001194263850461743,0.0030164653569890445,0.0012882858565937457
gini,5,sqrt,2,5,best,0.7303370786516854,0.44378466647486514,0.7691184136503694,0.00618435239546918,913,0.004173196529308827,0.0013181701874315577,0.002962447667007079,0.001309120939253099
entropy,5,sqrt,2,5,best,0.7303370786516854,0.44378466647486514,0.764210102553251,0.0053355146851495824,913,0.0042878574965279515,0.0007479911417832769,0.0030123299618593953,0.0010241398485097148
gini,10,sqrt,1,5,best,0.7303370786516854,0.44378466647486514,0.8909926555975907,0.0030203004655098733,913,0.004601310573841174,0.0017945750037561162,0.003035827394855922,0.0008792042283724773
gini,7,log2,4,10,best,0.7303370786516854,0.44378466647486514,0.8158196260186937,0.007941612834150394,913,0.00443864595832641,0.0013661903324017027,0.0029660335130523145,0.0007634991899003776
entropy,5,log2,1,2,best,0.7303370786516854,0.44378466647486514,0.7643933255227017,0.005682259437935659,913,0.004307703260051305,0.0006050058686336814,0.0030994040242741617,0.0013330157259020244
entropy,5,log2,1,5,best,0.7303370786516854,0.44378466647486514,0.7643933255227017,0.005682259437935659,913,0.004388309022588102,0.001531493386448125,0.00309695095350042,0.0009407673946892278
entropy,5,log2,2,2,best,0.7303370786516854,0.44378466647486514,0.764210102553251,0.0053355146851495824,913,0.004455505175154244,0.001465705342316314,0.0031899598398713773,0.0011930931374617823
entropy,10,sqrt,1,20,random,0.7303370786516854,0.44378466647486514,0.815824787229101,0.00251431213615252,913,0.004271390158712959,0.0010251642117094827,0.00314586464895674,0.0015248307316700653
entropy,5,sqrt,2,2,best,0.7303370786516854,0.44378466647486514,0.764210102553251,0.0053355146851495824,913,0.004506493073979312,0.0012561554651624911,0.0031742004866010688,0.0011587818750788256
gini,10,log2,1,5,best,0.7303370786516854,0.44378466647486514,0.8909926555975907,0.0030203004655098733,913,0.0045625003918790125,0.000984119144856081,0.003076955173792464,0.0010933511770238355
entropy,7,log2,1,5,best,0.7303370786516854,0.44378466647486514,0.8021449990451761,0.010077167827036089,913,0.004587271431667273,0.0010986868563996712,0.003159641262807586,0.0013064159943731663
entropy,7,sqrt,1,5,best,0.7303370786516854,0.44378466647486514,0.8021449990451761,0.010077167827036089,913,0.004550434039071513,0.0012791171540585825,0.003077123559305794,0.0010691875624654085
gini,7,log2,8,5,random,0.7287319422150883,0.4446141007778695,0.7794098672020562,0.005634576395238243,933,0.004291801161789014,0.0021197593567131435,0.003066025423199943,0.0015418981800883252
gini,7,log2,8,10,random,0.7287319422150883,0.4446141007778695,0.7794098672020562,0.005634576395238243,933,0.004078046850752486,0.0015496143546645392,0.0029147038681740555,0.0006150390799299232
entropy,,sqrt,4,20,best,0.7287319422150883,0.4446141007778695,0.8063229988696948,0.011048660391367987,933,0.004905812813037854,0.002260706532285352,0.0032520588864101453,0.0020369933089494307
entropy,,log2,4,20,best,0.7287319422150883,0.4446141007778695,0.8063229988696948,0.011048660391367987,933,0.004582217952795626,0.001361809190968466,0.0030247105067269953,0.0010271440662148704
gini,7,log2,8,2,random,0.7287319422150883,0.4446141007778695,0.7794098672020562,0.005634576395238243,933,0.004521328985786745,0.002299309262616584,0.003379707351733555,0.0027179400917457025
gini,7,sqrt,8,5,random,0.7287319422150883,0.4446141007778695,0.7794098672020562,0.005634576395238243,933,0.0041449980789356015,0.0014245966007593101,0.003023655418408242,0.0012181031409392953
gini,7,sqrt,8,2,random,0.7287319422150883,0.4446141007778695,0.7794098672020562,0.005634576395238243,933,0.004273892979752003,0.0019094907852574728,0.0029946008807774723,0.0009112333588458968
gini,7,log2,4,10,random,0.7287319422150883,0.4446141007778695,0.7422336686399694,0.00904840189887163,933,0.004212335445716331,0.0008797258653123642,0.0031645412812454934,0.0012843574608156767
gini,7,sqrt,4,10,random,0.7287319422150883,0.4446141007778695,0.7422336686399694,0.00904840189887163,933,0.004077024674147702,0.0010101537116543218,0.0029654196713173563,0.0007397507785268955
gini,7,sqrt,8,10,random,0.7287319422150883,0.4446141007778695,0.7794098672020562,0.005634576395238243,933,0.004142586721845845,0.001353177563291742,0.0029253374133408547,0.0007176095502163896
entropy,7,log2,4,2,best,0.7271268057784912,0.445436206540128,0.8189447389201715,0.004842172677208413,943,0.004651483716398334,0.0016209769442401389,0.003099000281736518,0.0009013323721912714
entropy,7,sqrt,4,5,best,0.7271268057784912,0.445436206540128,0.8189447389201715,0.004842172677208413,943,0.004634733950154165,0.0014376662707608011,0.003106155517970004,0.0016282421176757223
entropy,7,sqrt,4,2,best,0.7271268057784912,0.445436206540128,0.8189447389201715,0.004842172677208413,943,0.004539073374642606,0.0011696653188474659,0.0030705488703989484,0.0009418238948296299
entropy,7,log2,4,5,best,0.7271268057784912,0.445436206540128,0.8189447389201715,0.004842172677208413,943,0.0047482365015804485,0.0016709175087139417,0.003213386857107784,0.0012787483686090607
entropy,5,log2,2,10,best,0.7255216693418941,0.4462510242646457,0.7598798470217235,0.006555023718847533,947,0.004406693276394619,0.0014373245888892675,0.00303781625738496,0.0009364036251903783
entropy,5,sqrt,2,10,best,0.7255216693418941,0.4462510242646457,0.7598798470217235,0.006555023718847533,947,0.004300091469460085,0.0010932108739183407,0.003125267273732977,0.0016835914288911159
entropy,5,sqrt,8,20,best,0.7255216693418941,0.4462510242646457,0.7469561761624335,0.004654908227215506,947,0.004357823208094026,0.0013014708689543957,0.0031347159971968895,0.0012804170995484828
gini,7,sqrt,8,20,best,0.7255216693418941,0.4462510242646457,0.7849142981011907,0.006103082749318708,947,0.004305440005674408,0.0011363692099419507,0.0031680708712215028,0.0015682410437724494
entropy,5,log2,8,20,best,0.7255216693418941,0.4462510242646457,0.7469561761624335,0.004654908227215506,947,0.0043629107467626875,0.0013899170022351034,0.003012816749070659,0.0005839437636494202
gini,7,log2,8,20,best,0.7255216693418941,0.4462510242646457,0.7849142981011907,0.006103082749318708,947,0.004299672036454153,0.000804423576940107,0.0030609283171725695,0.001345884860051615
entropy,7,log2,4,10,best,0.7255216693418941,0.4462510242646457,0.815951236884074,0.005211174240293686,947,0.0047074355436175054,0.0019117049216060631,0.0031099441920199324,0.001101387137762611
entropy,7,sqrt,4,10,best,0.7255216693418941,0.4462510242646457,0.815951236884074,0.005211174240293686,947,0.004842089228989798,0.0024101563628874485,0.0030718676351238023,0.000868361508617957
entropy,15,log2,4,10,best,0.723916532905297,0.44705859380138424,0.8195692453794264,0.010741844097737197,955,0.004650923069177814,0.001204565382933213,0.003098120084735019,0.0010049990389047283
gini,5,log2,1,5,best,0.723916532905297,0.44705859380138424,0.7696164704546509,0.005182838304339388,955,0.004120104959650177,0.0007644991384848366,0.0029697506232590773,0.0008524611798224528
gini,5,log2,1,2,best,0.723916532905297,0.44705859380138424,0.7696629213483146,0.0054414445750473155,955,0.004211503850897089,0.0011214487365007848,0.0029147608896319785,0.0008096224008181939
gini,5,sqrt,1,5,best,0.723916532905297,0.44705859380138424,0.7696164704546509,0.005182838304339388,955,0.004185824294725544,0.0010059945358722403,0.002983877019744432,0.0011611461929615285
gini,5,sqrt,1,2,best,0.723916532905297,0.44705859380138424,0.7696629213483146,0.0054414445750473155,955,0.004130363464355469,0.0010205707890493987,0.0029591013876239906,0.0008899651078125585
entropy,15,sqrt,1,5,best,0.723916532905297,0.4470585938013843,0.9058672639907511,0.011748433558376193,955,0.005092603245669345,0.0012964977862475907,0.0031234931027334344,0.0009155964471691955
entropy,15,sqrt,4,10,best,0.723916532905297,0.44705859380138424,0.8195692453794264,0.010741844097737197,955,0.004576326755995161,0.0010789779965482455,0.0031305063593636356,0.0015316661321057947
entropy,15,log2,1,5,best,0.723916532905297,0.4470585938013843,0.9058672639907511,0.011748433558376193,955,0.005075406109731805,0.0014926060538502813,0.0030740260312492164,0.0006889892255652222
entropy,15,log2,8,10,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004471793794708497,0.0009757490607646799,0.003130223930934459,0.00112191223222923
entropy,15,log2,8,5,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004534747397727415,0.0010045169448388153,0.0030885894646805324,0.0007198454923763554
entropy,15,log2,8,2,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.00451378608017825,0.0009007840783073112,0.003081980333282324,0.0012078577945015487
entropy,,log2,8,10,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004616881641492032,0.0016516918914811734,0.0030993462374275414,0.0011100943727048943
entropy,,sqrt,8,5,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004800530153522522,0.0028886725332978556,0.00344248338457478,0.00269414683872101
entropy,,log2,2,20,best,0.7207062600321027,0.44865214452027513,0.8246711018668099,0.0068525657050673055,963,0.00461366203393829,0.0012605932868154821,0.0030801721024857668,0.00137355682989809
entropy,,log2,8,2,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.0045890838721016625,0.0014704115640324406,0.0031158101309933977,0.001313317083797037
entropy,,log2,8,5,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004548548121322216,0.0013870334381625995,0.0030571618393948528,0.0009771024269518177
entropy,,sqrt,8,2,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004938934626204245,0.002849167829843924,0.0036133143147917086,0.0033296267126194197
entropy,,sqrt,2,20,best,0.7207062600321027,0.44865214452027513,0.8246711018668099,0.0068525657050673055,963,0.0048456957405298515,0.00235972335426702,0.00352172101481577,0.0028757968079178376
entropy,,sqrt,8,10,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004760498793894368,0.0020931170434142386,0.0031742318675376437,0.0017097851120750492
entropy,15,log2,2,20,best,0.7207062600321027,0.44865214452027513,0.8245678776586686,0.006835915536320145,963,0.004647351765517821,0.0011619724102944775,0.002999371931219943,0.0007040162740710259
entropy,15,sqrt,8,10,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004563511087653342,0.001229721532598883,0.003018443886770674,0.0005559314904866215
entropy,15,sqrt,8,5,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004673955145846592,0.001983352235949609,0.0030901703750340933,0.0010006749671545255
entropy,15,sqrt,8,2,best,0.7207062600321027,0.44865214452027513,0.7799234076375591,0.005611646914746759,963,0.004486305947097117,0.0010661707715331795,0.003060341646736353,0.0011514782629304012
entropy,15,sqrt,2,20,best,0.7207062600321027,0.44865214452027513,0.8245678776586686,0.006835915536320145,963,0.004650463835959641,0.001075374235615368,0.003078616067264857,0.0011972555954685863
entropy,,log2,4,10,best,0.7191011235955056,0.449438202247191,0.8208208389031395,0.012972252913360169,979,0.004822050970209162,0.0019884123760554847,0.00307578221561438,0.0010535029754589235
gini,15,log2,8,20,best,0.7191011235955056,0.449438202247191,0.7708783863991784,0.009702831228308268,979,0.004326591139620418,0.0010663103369231218,0.0029673591662754406,0.0005591196563162975
gini,15,sqrt,8,20,best,0.7191011235955056,0.449438202247191,0.7708783863991784,0.009702831228308268,979,0.004349270754794248,0.0009565576353958602,0.003077606519573573,0.0009693930246545823
gini,15,sqrt,1,20,best,0.7191011235955056,0.449438202247191,0.823169189638354,0.008782929729352995,979,0.00447460851164155,0.0009336599908474758,0.003112038295494802,0.0009831676526108576
gini,15,log2,1,20,best,0.7191011235955056,0.449438202247191,0.823169189638354,0.008782929729352995,979,0.004666023040085696,0.0016947661733022693,0.003094359730066878,0.0010661285136887746
entropy,7,sqrt,2,5,best,0.7191011235955056,0.449438202247191,0.7863233085423194,0.010629043878359461,979,0.004567974069145288,0.001356630596879583,0.002994373943028825,0.0008465057106367289
entropy,7,sqrt,2,2,best,0.7191011235955056,0.449438202247191,0.8051591459229018,0.010366956308203735,979,0.004549056339416994,0.0014732153179229208,0.003057017180931128,0.0010694362040407689
entropy,7,log2,2,2,best,0.7191011235955056,0.449438202247191,0.8051591459229018,0.010366956308203735,979,0.0046308587871814804,0.0014946806891042801,0.0030332759716346215,0.0006673828487877759
entropy,7,log2,2,5,best,0.7191011235955056,0.449438202247191,0.7863233085423194,0.010629043878359461,979,0.00452965067439439,0.0013715665057321504,0.003083924037878242,0.0011348675891782799
gini,,log2,8,20,best,0.7191011235955056,0.449438202247191,0.7708783863991784,0.009702831228308268,979,0.004172722371011063,0.0012953685947642106,0.0029766077405950996,0.0013743973697499994
gini,,sqrt,8,20,best,0.7191011235955056,0.449438202247191,0.7708783863991784,0.009702831228308268,979,0.004485790457809718,0.0018275475162076009,0.0030050978040618652,0.0006399600357617766
entropy,,sqrt,4,10,best,0.7191011235955056,0.449438202247191,0.8208208389031395,0.012972252913360169,979,0.0049295643550817695,0.002060092997001067,0.0033450876728872234,0.002423572026666182
entropy,5,sqrt,1,10,best,0.7174959871589085,0.4502171648990872,0.7600682312015814,0.006907651096774254,991,0.004439156855281628,0.0014320840159673107,0.00310093786322286,0.00128096141585055
entropy,5,log2,1,10,best,0.7174959871589085,0.4502171648990872,0.7600682312015814,0.006907651096774254,991,0.004280146970794825,0.0009580934559831112,0.0029838850563257504,0.0006396118122610504
entropy,7,sqrt,1,2,best,0.7158908507223114,0.45098906924048243,0.8253188337728965,0.009024879294506316,993,0.004668468456972468,0.0012030072815215702,0.00311457020130433,0.0010650095618348048
entropy,10,sqrt,4,10,best,0.7158908507223114,0.45098906924048243,0.8218298555377207,0.012351833827591167,993,0.004740891066255769,0.0016448624596533195,0.0031147653754220535,0.0013904881416240027
entropy,7,log2,1,2,best,0.7158908507223114,0.45098906924048243,0.8253188337728965,0.009024879294506316,993,0.004630232316533023,0.0012980854925560012,0.003083801575686729,0.0008004979622837377
entropy,10,log2,4,10,best,0.7158908507223114,0.45098906924048243,0.8218298555377207,0.012351833827591167,993,0.004637237153887557,0.000855628992221156,0.0031497574158694543,0.0012186332785447914
gini,15,sqrt,2,20,best,0.7142857142857143,0.45175395145262565,0.8229446769856468,0.01090972146064213,997,0.0044903292127826625,0.0021925909057782574,0.0029794752693482426,0.0006873825781706054
gini,15,log2,2,20,best,0.7142857142857143,0.45175395145262565,0.8229446769856468,0.01090972146064213,997,0.00442348284285103,0.001154416736266874,0.0029898474342750316,0.0007519329239412088
gini,7,sqrt,8,5,best,0.7142857142857143,0.45175395145262565,0.780867909142052,0.00619790028486819,997,0.004328664960294819,0.0013021545138424636,0.002992608191304949,0.0008729461214907469
gini,7,log2,8,2,best,0.7142857142857143,0.45175395145262565,0.780867909142052,0.00619790028486819,997,0.004454635310900154,0.0017228476375031627,0.0031704650070655785,0.001613053828009831
gini,7,log2,8,5,best,0.7142857142857143,0.45175395145262565,0.780867909142052,0.00619790028486819,997,0.004348994066780298,0.000934320125257609,0.003017134689404532,0.0007601873678678147
gini,,sqrt,2,20,best,0.7142857142857143,0.45175395145262565,0.8230169339313458,0.011028850298923443,997,0.0044209543812906375,0.0011518082876590004,0.0030253564947872254,0.000867598358595177
gini,,log2,2,20,best,0.7142857142857143,0.45175395145262565,0.8230169339313458,0.011028850298923443,997,0.004156062537938787,0.0010683682151585775,0.002817688554668886,0.0009038760736244892
gini,7,sqrt,8,2,best,0.7142857142857143,0.45175395145262565,0.780867909142052,0.00619790028486819,997,0.004276006983332994,0.0008300260631577376,0.0030405192275682574,0.0012005867285921335
gini,7,sqrt,8,10,best,0.7142857142857143,0.45175395145262565,0.780867909142052,0.00619790028486819,997,0.004401544506630201,0.0016462555153087778,0.0030739422211868996,0.0012958576492966003
gini,7,log2,8,10,best,0.7142857142857143,0.45175395145262565,0.780867909142052,0.00619790028486819,997,0.0044330727805295305,0.001639693625214783,0.0031411766431878887,0.00211985396899372
