N_NEIGHBORS	WEIGHTS	DISTANCE	WEIGHTS PARAMS	DIST PARAMS	TRAIN ACC	VAL ACC	CROSS VAL ACC
20	Hump	Minkowski	Empty	1	0.852327	0.741573	0.786517
20	Hump	Minkowski	Empty	2	0.847512	0.747191	0.792937
20	Hump	Minkowski	Empty	3	0.847512	0.758427	0.792937
20	Hump	Minkowski	Empty	4	0.845907	0.758427	0.791332
20	Hump	Minkowski	Empty	5	0.837881	0.747191	0.791332
20	Hump	Minkowski	Empty	6	0.836276	0.747191	0.794543
20	Hump	Minkowski	Empty	7	0.836276	0.747191	0.794543
20	Hump	Minkowski	Empty	8	0.836276	0.747191	0.799358
20	Hump	Minkowski	Empty	9	0.834671	0.741573	0.799358
20	Hump	Minkowski	Empty	10	0.836276	0.747191	0.799358
20	Decay	Minkowski	Empty	1	0.847512	0.752809	0.796148
20	Decay	Minkowski	Empty	2	0.850722	0.758427	0.796148
20	Decay	Minkowski	Empty	3	0.841091	0.758427	0.797753
20	Decay	Minkowski	Empty	4	0.839486	0.758427	0.794543
20	Decay	Minkowski	Empty	5	0.839486	0.747191	0.794543
20	Decay	Minkowski	Empty	6	0.839486	0.747191	0.797753
20	Decay	Minkowski	Empty	7	0.839486	0.747191	0.797753
20	Decay	Minkowski	Empty	8	0.837881	0.747191	0.800963
20	Decay	Minkowski	Empty	9	0.836276	0.741573	0.799358
20	Decay	Minkowski	Empty	10	0.836276	0.747191	0.800963
20	Normalized Negative Distance	Minkowski	Empty	1	0.861958	0.758427	0.800963
20	Normalized Negative Distance	Minkowski	Empty	2	0.860353	0.758427	0.786517
20	Normalized Negative Distance	Minkowski	Empty	3	0.861958	0.747191	0.791332
20	Normalized Negative Distance	Minkowski	Empty	4	0.861958	0.747191	0.788122
20	Normalized Negative Distance	Minkowski	Empty	5	0.866774	0.747191	0.788122
20	Normalized Negative Distance	Minkowski	Empty	6	0.868379	0.747191	0.786517
20	Normalized Negative Distance	Minkowski	Empty	7	0.868379	0.747191	0.786517
20	Normalized Negative Distance	Minkowski	Empty	8	0.868379	0.747191	0.789727
20	Normalized Negative Distance	Minkowski	Empty	9	0.868379	0.747191	0.789727
20	Normalized Negative Distance	Minkowski	Empty	10	0.868379	0.747191	0.789727
